job_id,machine_type,product_type,material_type,quantity,operator_experience_years,setup_complexity,machine_age_years,ambient_temperature_c,shift,day_of_week,production_time_min,energy_kwh
J01194,Press,D,Composite,203,6,2,5,28.5,Night,Sun,311.1,51.12
J01195,Press,C,Composite,258,9,5,8,32.7,Night,Wed,370.4,63.05
J01196,Press,D,Steel,175,5,2,6,31.3,Morning,Wed,268.8,49.12
J01197,CNC,C,Plastic,277,2,2,8,26.4,Morning,Wed,604.8,64.12
J01198,Press,C,Steel,125,7,2,8,23.9,Morning,Thu,208.1,38.13
J01199,Lathe,B,Plastic,170,4,5,10,31.4,Morning,Wed,313.2,26.12
J01200,Lathe,C,Aluminum,34,10,2,1,30.5,Night,Fri,80.5,8.05
J01201,Assembly,B,Composite,145,1,3,2,24.8,Morning,Sat,274.6,16.77
J01202,Welding,D,Plastic,130,1,5,10,26.8,Evening,Sat,402.2,69.63
J01203,Press,D,Aluminum,199,0,3,7,30.2,Morning,Fri,275.3,43.06
J01204,Lathe,D,Steel,132,5,3,10,36.0,Morning,Mon,370.3,37.03
J01205,CNC,E,Aluminum,67,4,5,1,23.2,Night,Tue,199.0,27.63
J01206,Assembly,C,Composite,203,6,2,6,32.4,Morning,Sun,345.1,21.16
J01207,CNC,C,Aluminum,173,12,5,4,19.8,Morning,Fri,411.6,55.81
J01208,CNC,B,Plastic,227,14,1,8,26.8,Evening,Wed,430.2,51.15
J01209,Press,E,Aluminum,284,0,5,7,28.9,Morning,Wed,451.1,76.45
J01210,Lathe,A,Aluminum,13,13,5,5,22.4,Evening,Thu,65.7,6.11
J01211,CNC,E,Steel,369,0,5,9,20.7,Evening,Fri,1287.7,185.42
J01212,Lathe,C,Plastic,19,12,2,10,22.6,Night,Mon,44.8,4.29
J01213,CNC,A,Aluminum,193,2,1,8,21.3,Morning,Sat,488.3,62.72
J01214,Assembly,A,Plastic,354,12,3,4,31.9,Morning,Sat,412.6,22.89
J01215,CNC,B,Composite,493,15,1,9,32.5,Morning,Sun,1208.4,164.44
J01216,CNC,D,Plastic,405,0,5,10,34.1,Morning,Mon,1023.2,117.09
J01217,Assembly,D,Steel,312,1,1,8,23.1,Morning,Tue,619.2,41.03
J01218,CNC,C,Composite,395,14,3,4,28.4,Morning,Wed,905.9,116.05
J01219,CNC,C,Steel,126,15,2,10,29.9,Morning,Tue,329.7,52.06
J01220,Press,D,Composite,313,13,3,6,27.1,Morning,Wed,376.1,63.11
J01221,Welding,A,Composite,387,7,2,7,22.6,Morning,Fri,1112.1,211.4
J01222,Press,E,Aluminum,91,8,5,2,30.7,Morning,Sun,136.4,22.22
J01223,Press,B,Aluminum,106,3,2,6,27.5,Morning,Sun,146.6,25.44
J01224,Assembly,A,Composite,458,0,3,2,28.0,Morning,Wed,767.8,49.24
J01225,Welding,E,Steel,384,10,1,3,24.7,Morning,Tue,1072.0,208.78
J01226,Press,B,Steel,231,10,1,4,28.8,Evening,Tue,301.1,52.29
J01227,Welding,B,Composite,328,7,3,5,23.2,Night,Mon,1069.3,215.72
J01228,Assembly,B,Aluminum,271,1,1,1,31.1,Morning,Sun,413.1,25.27
J01229,CNC,B,Plastic,83,11,1,7,33.2,Night,Mon,155.7,19.35
J01230,CNC,C,Plastic,45,14,4,3,21.3,Morning,Tue,107.8,13.81
J01231,Welding,D,Aluminum,43,15,1,1,29.8,Morning,Wed,113.0,23.57
J01232,Assembly,C,Aluminum,490,6,2,8,28.7,Night,Fri,824.0,51.7
J01233,Welding,D,Composite,399,4,2,10,23.2,Night,Sat,1421.4,269.43
J01234,Welding,A,Plastic,449,1,4,2,29.4,Night,Sun,1112.1,201.02
J01235,Welding,E,Aluminum,173,13,1,2,32.8,Morning,Thu,434.4,90.17
J01236,CNC,C,Plastic,96,8,3,2,22.4,Evening,Thu,199.0,26.0
J01237,CNC,A,Plastic,216,1,2,2,28.3,Morning,Sun,423.3,49.02
J01238,Press,B,Steel,252,7,4,2,22.8,Evening,Tue,369.5,61.49
J01239,Welding,B,Steel,407,11,4,7,32.3,Evening,Fri,1263.0,264.41
J01240,Press,E,Aluminum,435,7,3,5,28.6,Morning,Wed,515.2,76.73
J01241,Press,E,Composite,192,3,1,6,26.1,Night,Sun,253.2,41.72
J01242,Assembly,B,Composite,414,14,1,4,30.1,Morning,Sat,579.6,37.25
J01243,Press,E,Composite,369,14,5,4,30.5,Evening,Fri,454.2,72.45
J01244,Assembly,E,Steel,481,14,4,7,24.7,Morning,Fri,744.5,48.97
J01245,Press,E,Composite,179,10,5,9,25.2,Evening,Sat,282.4,45.74
J01246,Assembly,A,Plastic,317,13,2,6,33.5,Evening,Sat,380.6,20.42
J01247,CNC,C,Steel,297,14,5,9,24.9,Evening,Wed,806.2,109.89
J01248,Press,E,Composite,233,3,3,3,28.6,Night,Thu,329.1,52.97
J01249,Press,E,Plastic,179,14,5,10,27.6,Morning,Wed,219.6,31.61
J01250,Welding,A,Composite,495,3,4,4,20.9,Evening,Wed,1567.6,326.33
J01251,CNC,A,Steel,445,10,3,3,29.9,Night,Sat,1205.4,165.26
J01252,Welding,E,Plastic,419,8,4,8,28.9,Night,Thu,999.9,164.22
J01253,CNC,A,Steel,220,7,2,4,35.1,Evening,Sat,655.4,95.4
J01254,Assembly,E,Steel,267,3,5,1,24.4,Evening,Tue,528.8,33.45
J01255,Lathe,B,Steel,169,11,1,7,26.5,Evening,Tue,343.8,31.54
J01256,Press,A,Steel,317,1,3,3,24.9,Evening,Sun,526.9,93.47
J01257,Press,E,Aluminum,52,0,5,10,22.0,Morning,Fri,108.6,19.06
J01258,CNC,E,Composite,44,5,5,5,36.3,Morning,Thu,165.3,22.5
J01259,Assembly,A,Composite,31,10,4,3,35.2,Night,Wed,85.7,5.78
J01260,Assembly,D,Composite,284,8,3,10,26.0,Night,Wed,553.2,36.43
J01261,Lathe,C,Aluminum,241,10,3,6,32.3,Evening,Wed,444.1,37.38
J01262,CNC,C,Plastic,408,15,2,9,27.5,Morning,Thu,668.2,79.44
J01263,Welding,A,Steel,204,9,2,1,20.9,Evening,Fri,645.9,130.78
J01264,Lathe,A,Plastic,459,14,5,3,23.6,Night,Wed,686.7,52.59
J01265,CNC,B,Steel,359,7,4,1,28.2,Night,Tue,1009.3,144.83
J01266,Assembly,E,Composite,151,9,5,8,30.0,Night,Thu,265.0,17.24
J01267,Welding,C,Steel,233,11,4,8,24.5,Morning,Fri,737.1,155.1
J01268,Press,E,Aluminum,486,1,2,6,32.9,Morning,Wed,660.0,108.94
J01269,Assembly,B,Aluminum,160,3,5,5,34.3,Night,Thu,299.3,17.92
J01270,Lathe,D,Aluminum,15,4,5,7,35.1,Morning,Mon,73.2,7.02
J01271,CNC,E,Plastic,396,9,1,1,28.6,Morning,Thu,658.2,75.41
J01272,Press,C,Aluminum,123,6,4,1,30.6,Evening,Fri,171.0,27.79
J01273,Assembly,D,Steel,383,15,1,4,24.6,Morning,Tue,563.5,37.92
J01274,Lathe,D,Steel,104,15,4,4,33.2,Morning,Fri,244.2,23.77
J01275,Lathe,C,Plastic,83,0,3,9,30.3,Evening,Sat,173.4,14.08
J01276,Welding,A,Plastic,122,2,3,6,23.2,Morning,Thu,319.4,54.67
J01277,Press,C,Steel,70,7,5,5,26.1,Morning,Sat,136.3,24.06
J01278,Assembly,C,Steel,420,13,3,9,32.3,Evening,Sun,703.6,46.79
J01279,Welding,D,Plastic,221,11,1,2,30.6,Morning,Mon,423.3,74.25
J01280,Welding,A,Aluminum,211,8,2,8,33.5,Morning,Sun,550.3,111.35
J01281,Welding,D,Plastic,74,11,3,4,33.8,Morning,Tue,194.2,35.59
J01282,Welding,A,Composite,19,8,2,3,30.4,Night,Tue,72.1,16.87
J01283,Press,E,Plastic,343,4,2,7,22.2,Evening,Fri,391.3,57.15
J01284,Welding,B,Plastic,65,10,5,6,20.6,Evening,Sat,180.2,31.5
J01285,Welding,A,Plastic,111,11,4,9,30.1,Evening,Mon,289.3,48.25
J01286,Assembly,D,Aluminum,117,11,1,7,29.3,Night,Fri,180.4,11.62
J01287,CNC,E,Composite,155,3,2,7,33.9,Morning,Fri,491.9,70.89
J01288,CNC,E,Steel,295,14,2,3,31.4,Morning,Mon,682.7,96.71
J01289,CNC,D,Aluminum,189,11,3,10,33.0,Morning,Sun,469.1,67.86
J01290,Lathe,C,Composite,455,9,3,9,25.4,Night,Tue,1020.9,90.6
J01291,Assembly,C,Composite,286,8,1,3,29.6,Morning,Thu,403.6,26.36
J01292,Welding,B,Plastic,91,15,2,2,31.0,Morning,Thu,186.4,32.54
J01293,Assembly,A,Composite,146,14,1,3,18.6,Morning,Mon,224.1,15.15
J01294,Press,D,Steel,85,14,1,9,29.8,Night,Fri,126.7,22.79
J01295,Assembly,B,Steel,76,5,2,3,21.6,Morning,Wed,150.2,10.65
J01296,Assembly,D,Composite,414,1,3,8,25.4,Night,Tue,781.5,52.71
J01297,CNC,A,Composite,237,12,2,2,32.0,Night,Tue,600.6,81.59
J01298,Press,B,Composite,185,12,3,3,28.3,Night,Sat,248.8,40.91
J01299,CNC,D,Aluminum,100,11,3,8,24.9,Morning,Fri,253.2,32.4
J01300,Welding,E,Plastic,179,0,3,3,20.4,Morning,Fri,440.5,71.79
J01301,Press,A,Composite,210,13,4,10,26.6,Evening,Thu,293.9,48.95
J01302,CNC,D,Aluminum,149,6,5,10,25.1,Night,Sun,424.3,55.69
J01303,Assembly,A,Aluminum,412,15,3,8,24.9,Evening,Sun,576.4,35.42
J01304,Lathe,A,Composite,97,14,3,4,25.7,Evening,Mon,196.4,17.05
J01305,Lathe,B,Plastic,61,14,4,9,37.4,Morning,Sat,130.4,10.42
J01306,Assembly,E,Plastic,459,11,2,2,28.4,Morning,Sun,434.3,25.02
J01307,Press,E,Composite,449,5,5,3,21.2,Evening,Fri,590.0,92.93
J01308,CNC,A,Composite,14,12,1,3,27.7,Morning,Fri,39.3,6.46
J01309,Press,C,Steel,181,12,1,9,29.9,Morning,Sun,237.1,42.98
J01310,Welding,A,Plastic,284,3,3,7,20.7,Evening,Sun,728.3,122.95
J01311,Welding,B,Aluminum,189,8,3,6,26.3,Evening,Wed,569.3,110.32
J01312,Lathe,B,Aluminum,234,3,3,10,27.8,Morning,Wed,504.1,42.9
J01313,Assembly,B,Aluminum,484,9,2,8,22.7,Night,Mon,806.0,51.49
J01314,CNC,A,Steel,391,0,2,8,25.1,Morning,Sat,1174.0,152.61
J01315,Assembly,A,Aluminum,401,7,3,2,25.3,Evening,Thu,566.0,33.96
J01316,Welding,A,Composite,209,1,1,4,25.2,Morning,Wed,678.9,135.98
J01317,Press,C,Steel,295,13,4,2,24.1,Evening,Sat,377.8,68.93
J01318,Press,B,Aluminum,391,12,3,5,31.0,Evening,Fri,452.1,69.25
J01319,Assembly,D,Aluminum,289,14,3,1,28.8,Night,Fri,371.2,22.8
J01320,Lathe,B,Steel,320,6,2,5,24.0,Morning,Mon,797.6,77.82
J01321,CNC,E,Composite,461,3,2,4,29.7,Evening,Sat,1186.4,157.02
J01322,CNC,B,Composite,256,8,5,2,29.3,Morning,Mon,694.2,96.78
J01323,CNC,C,Steel,237,9,3,6,20.4,Night,Tue,697.0,99.51
J01324,Assembly,C,Composite,486,9,5,8,27.7,Morning,Mon,767.9,46.95
J01325,CNC,A,Steel,369,2,5,3,24.3,Evening,Tue,1068.4,159.08
J01326,Lathe,E,Plastic,346,14,1,4,23.4,Night,Thu,518.6,39.58
J01327,Press,B,Plastic,37,1,2,4,32.0,Evening,Fri,49.9,8.49
J01328,Assembly,E,Aluminum,370,1,1,8,26.9,Morning,Sun,629.9,37.24
J01329,Lathe,E,Plastic,27,15,2,10,21.5,Evening,Tue,49.4,4.76
J01330,Lathe,C,Composite,360,6,1,3,21.7,Morning,Tue,779.4,71.26
J01331,CNC,B,Composite,37,3,4,7,37.3,Night,Sun,136.5,20.31
J01332,Welding,C,Steel,247,3,5,1,31.0,Night,Tue,857.2,177.15
J01333,Press,E,Aluminum,184,12,4,5,30.0,Evening,Fri,239.8,38.8
J01334,Assembly,D,Aluminum,450,9,1,8,29.4,Morning,Sat,580.3,35.83
J01335,CNC,E,Plastic,423,13,1,3,24.6,Evening,Sat,735.7,88.22
J01336,Lathe,B,Aluminum,37,11,3,2,33.3,Morning,Sun,85.4,7.73
J01337,Assembly,A,Aluminum,226,1,4,9,26.6,Evening,Thu,372.5,22.14
J01338,Press,C,Aluminum,185,0,4,3,35.2,Night,Wed,280.5,41.89
J01339,Assembly,B,Plastic,402,3,1,1,33.7,Evening,Sun,483.5,27.22
J01340,Press,D,Composite,75,1,3,6,23.3,Morning,Fri,119.6,20.23
J01341,Welding,C,Plastic,416,13,1,2,28.7,Evening,Fri,831.7,138.61
J01342,Welding,C,Composite,327,12,1,4,29.5,Evening,Thu,891.1,184.27
J01343,Assembly,B,Aluminum,217,1,3,1,31.1,Evening,Tue,362.4,21.56
J01344,CNC,C,Aluminum,154,11,2,1,29.6,Morning,Fri,334.3,42.98
J01345,Assembly,D,Steel,385,9,4,9,32.7,Evening,Thu,681.6,41.15
J01346,CNC,B,Plastic,175,10,4,10,33.0,Evening,Thu,392.6,49.23
J01347,Press,C,Composite,341,10,3,2,28.1,Evening,Wed,422.1,71.17
J01348,Lathe,B,Steel,178,15,3,7,25.2,Morning,Mon,395.6,40.07
J01349,Assembly,C,Aluminum,138,7,1,6,26.5,Night,Sat,224.4,13.72
J01350,Press,B,Plastic,252,10,2,5,23.9,Morning,Fri,219.4,30.96
J01351,CNC,A,Plastic,223,9,2,8,33.0,Night,Thu,502.8,60.23
J01352,Lathe,C,Aluminum,166,12,3,4,30.5,Morning,Wed,323.6,30.23
J01353,Lathe,D,Composite,87,7,4,5,29.6,Evening,Mon,213.6,18.9
J01354,Press,C,Plastic,333,13,2,10,21.5,Morning,Fri,356.1,53.51
J01355,Lathe,A,Steel,407,6,1,3,24.2,Evening,Fri,928.4,85.37
J01356,Press,B,Aluminum,156,6,2,5,28.6,Night,Tue,200.3,30.33
J01357,Assembly,B,Plastic,122,13,2,2,24.1,Evening,Thu,138.0,8.24
J01358,Press,B,Plastic,82,14,3,4,31.5,Night,Sat,91.1,13.47
J01359,Press,C,Plastic,475,15,2,1,24.8,Night,Wed,420.1,58.36
J01360,CNC,A,Steel,172,0,2,6,30.0,Evening,Sat,536.6,75.56
J01361,Assembly,E,Steel,435,5,4,8,26.5,Night,Sun,855.1,60.3
J01362,CNC,C,Aluminum,263,11,1,3,31.1,Morning,Tue,551.6,68.01
J01363,Assembly,A,Plastic,154,8,2,6,27.9,Night,Tue,220.6,12.69
J01364,Lathe,B,Plastic,372,1,5,1,18.7,Night,Wed,666.2,50.65
J01365,CNC,B,Plastic,417,5,2,2,26.4,Night,Tue,886.7,105.56
J01366,Press,A,Steel,232,11,1,4,30.4,Evening,Tue,287.3,50.61
J01367,Welding,D,Aluminum,299,2,5,9,21.3,Night,Tue,1087.5,203.56
J01368,Press,B,Composite,75,15,3,9,30.6,Night,Wed,108.7,19.4
J01369,Welding,D,Aluminum,312,15,4,9,30.1,Morning,Tue,812.7,147.6
J01370,Press,D,Plastic,170,6,4,9,28.5,Morning,Sun,201.9,29.55
J01371,CNC,C,Composite,469,2,1,2,27.0,Evening,Thu,1160.4,159.25
J01372,Assembly,C,Steel,224,10,2,9,25.0,Night,Fri,426.4,27.71
J01373,CNC,D,Steel,327,3,3,3,23.5,Morning,Tue,877.6,127.26
J01374,Assembly,E,Steel,469,15,3,6,26.6,Morning,Wed,765.5,55.87
J01375,Press,E,Steel,323,10,3,3,36.4,Morning,Wed,441.6,74.72
J01376,Welding,A,Aluminum,87,13,2,1,26.2,Morning,Thu,227.6,46.43
J01377,Welding,B,Composite,404,15,2,2,26.6,Evening,Sun,1012.8,204.72
J01378,Assembly,E,Composite,267,8,3,8,32.7,Evening,Wed,480.1,30.41
J01379,Press,E,Plastic,236,8,5,6,30.5,Morning,Mon,266.2,38.16
J01380,Press,B,Steel,147,5,5,5,31.1,Evening,Fri,251.5,43.54
J01381,CNC,B,Aluminum,380,7,3,9,29.8,Morning,Tue,916.6,115.26
J01382,Lathe,C,Steel,283,13,5,7,31.1,Morning,Fri,662.8,56.36
J01383,CNC,C,Plastic,42,4,5,8,26.2,Evening,Thu,127.2,16.94
J01384,Lathe,C,Steel,113,3,4,1,23.5,Evening,Tue,296.6,27.09
J01385,Press,E,Steel,388,5,2,4,30.9,Morning,Wed,582.5,105.42
J01386,Assembly,C,Aluminum,225,4,2,7,21.9,Morning,Tue,350.5,21.14
J01387,Assembly,E,Plastic,444,14,4,5,27.1,Morning,Sat,520.5,28.49
J01388,Lathe,D,Composite,204,10,2,7,31.4,Morning,Wed,444.4,41.56
J01389,Lathe,E,Steel,262,5,1,10,28.7,Night,Mon,659.7,63.71
J01390,Lathe,B,Aluminum,198,2,3,6,28.4,Evening,Fri,394.2,35.85
J01391,CNC,C,Composite,462,8,3,10,25.7,Morning,Wed,1163.4,168.42
J01392,Assembly,C,Aluminum,106,8,2,10,21.8,Evening,Fri,175.0,11.05
J01393,Press,D,Steel,32,4,1,5,30.3,Morning,Mon,47.7,8.98
J01394,CNC,A,Composite,387,1,4,3,37.8,Night,Sat,1305.4,175.01
J01395,Press,B,Composite,329,0,5,2,25.7,Morning,Sun,493.2,77.59
J01396,Lathe,D,Aluminum,220,13,2,10,21.8,Morning,Sun,428.6,35.99
J01397,Assembly,D,Steel,398,11,1,2,24.9,Morning,Mon,608.5,44.75
J01398,Assembly,A,Steel,406,15,2,4,20.8,Night,Sat,652.1,41.37
J01399,Welding,E,Aluminum,156,13,5,5,28.7,Morning,Wed,390.4,72.45
J01400,Lathe,E,Plastic,42,10,3,5,23.3,Night,Tue,83.7,7.24
J01401,Welding,B,Steel,246,3,1,6,21.9,Morning,Fri,762.2,169.95
J01402,Welding,C,Aluminum,291,4,3,9,26.8,Evening,Sat,1005.7,192.37
J01403,Press,C,Steel,449,14,3,9,26.3,Night,Mon,630.9,104.17
J01404,CNC,C,Plastic,328,2,1,4,32.4,Evening,Tue,684.5,78.44
J01405,CNC,B,Steel,52,8,2,5,26.1,Morning,Mon,145.3,22.37
J01406,Welding,B,Plastic,487,4,1,7,30.2,Morning,Mon,1120.2,186.63
J01407,CNC,B,Aluminum,428,7,4,4,23.3,Evening,Thu,1104.5,142.57
J01408,Press,C,Plastic,365,13,1,8,25.1,Morning,Mon,340.1,48.38
J01409,Lathe,D,Aluminum,188,12,5,9,28.2,Evening,Sat,407.8,35.9
J01410,Welding,A,Plastic,70,11,3,1,23.7,Evening,Mon,164.1,30.9
J01411,Lathe,B,Steel,292,4,1,5,28.3,Morning,Sat,616.8,59.35
J01412,Welding,D,Steel,205,9,5,3,26.0,Evening,Sun,672.9,132.58
J01413,Welding,B,Plastic,486,7,4,3,23.7,Night,Mon,1073.7,178.75
J01414,Assembly,A,Plastic,131,3,1,3,31.5,Morning,Wed,166.7,8.73
J01415,Assembly,E,Composite,253,6,3,8,24.8,Morning,Mon,426.9,27.44
J01416,Lathe,C,Aluminum,80,8,4,3,23.6,Morning,Fri,163.2,14.47
J01417,Press,B,Steel,59,9,5,3,25.4,Morning,Mon,116.0,20.87
J01418,Assembly,C,Composite,234,14,4,9,22.7,Evening,Sun,422.3,25.71
J01419,Press,D,Plastic,83,7,5,4,28.2,Morning,Tue,113.5,17.35
J01420,CNC,E,Composite,488,9,3,2,28.1,Morning,Sun,1098.0,142.1
J01421,CNC,D,Aluminum,87,15,4,7,27.0,Evening,Sun,202.8,26.64
J01422,Lathe,C,Plastic,428,4,2,5,23.5,Morning,Mon,695.4,56.74
J01423,Welding,B,Aluminum,425,14,3,5,29.7,Morning,Wed,1054.5,208.11
J01424,Lathe,E,Aluminum,413,4,1,6,31.2,Evening,Wed,853.2,75.65
J01425,Assembly,B,Composite,20,8,1,9,31.4,Evening,Sun,43.7,3.27
J01426,Welding,D,Steel,417,7,5,4,33.3,Morning,Thu,1380.0,278.99
J01427,CNC,B,Aluminum,180,1,1,7,26.9,Morning,Wed,492.3,67.82
J01428,Welding,E,Plastic,60,15,1,10,29.0,Morning,Fri,132.9,25.53
J01429,CNC,A,Aluminum,183,9,5,7,31.0,Morning,Tue,477.6,62.52
J01430,Assembly,B,Aluminum,380,13,1,2,25.8,Evening,Sun,491.6,28.41
J01431,Press,B,Plastic,444,12,4,10,23.6,Morning,Tue,396.6,56.33
J01432,Press,A,Steel,160,14,4,5,31.9,Evening,Wed,254.0,41.45
J01433,Welding,B,Steel,82,6,5,2,30.4,Night,Tue,309.4,61.81
J01434,CNC,C,Plastic,463,11,2,3,29.6,Morning,Thu,821.9,96.11
J01435,Assembly,D,Composite,491,15,2,4,29.0,Night,Mon,757.5,47.39
J01436,Assembly,D,Composite,28,10,1,5,26.4,Morning,Tue,53.4,3.75
J01437,Welding,B,Composite,140,14,1,5,32.0,Morning,Mon,379.7,78.46
J01438,Press,A,Steel,455,1,4,2,27.2,Evening,Mon,673.9,116.74
J01439,Press,C,Composite,478,5,5,6,18.0,Night,Thu,667.2,120.27
J01440,Welding,C,Plastic,400,0,1,1,29.9,Evening,Fri,867.6,152.17
J01441,Assembly,A,Steel,144,13,2,3,37.8,Morning,Sat,258.3,18.68
J01442,Welding,A,Aluminum,469,9,2,2,31.3,Evening,Sun,1339.0,232.92
J01443,CNC,E,Composite,451,8,2,2,26.1,Morning,Sun,1141.8,161.48
J01444,Welding,A,Steel,342,5,3,7,28.4,Morning,Tue,1253.1,254.6
J01445,CNC,C,Composite,358,5,2,9,28.9,Morning,Mon,1038.8,147.54
J01446,Lathe,C,Steel,369,2,1,4,27.8,Morning,Sat,837.7,73.49
J01447,Lathe,C,Aluminum,317,12,3,10,33.2,Night,Thu,650.4,58.59
J01448,Welding,E,Plastic,326,1,1,8,27.9,Morning,Wed,755.0,124.87
J01449,Assembly,A,Steel,216,6,5,5,23.1,Night,Thu,452.5,29.25
J01450,Press,D,Aluminum,451,14,2,3,21.7,Evening,Fri,502.2,80.34
J01451,Assembly,E,Plastic,168,4,1,6,31.0,Evening,Sat,219.4,12.31
J01452,Welding,B,Steel,29,12,2,10,26.3,Evening,Thu,107.2,23.48
J01453,Welding,C,Plastic,37,11,4,1,28.3,Morning,Tue,99.6,18.56
J01454,Lathe,C,Aluminum,353,9,3,6,29.1,Evening,Wed,720.6,61.27
J01455,Press,D,Plastic,81,13,5,4,23.0,Night,Fri,108.9,16.58
J01456,Assembly,A,Steel,250,10,2,3,26.9,Morning,Thu,414.2,27.87
J01457,Assembly,C,Composite,353,13,5,1,32.6,Morning,Tue,487.5,30.67
J01458,CNC,E,Composite,162,9,2,3,25.1,Night,Sat,432.8,63.86
J01459,Assembly,B,Aluminum,370,12,5,10,24.1,Morning,Mon,560.3,31.99
J01460,Press,C,Steel,241,11,3,4,18.9,Morning,Mon,325.3,59.54
J01461,Lathe,A,Steel,154,8,3,4,29.2,Morning,Sun,351.0,37.48
J01462,Assembly,B,Aluminum,151,8,2,7,29.7,Morning,Fri,240.8,15.49
J01463,CNC,C,Composite,396,2,5,1,24.1,Night,Tue,1091.9,150.97
J01464,Assembly,B,Steel,386,10,1,4,27.4,Morning,Fri,594.8,40.31
J01465,Welding,E,Plastic,451,6,1,5,21.0,Night,Sun,1098.6,191.51
J01466,Welding,C,Plastic,113,12,4,8,31.9,Morning,Thu,243.2,43.59
J01467,Welding,D,Composite,173,13,4,10,35.8,Evening,Mon,570.1,119.48
J01468,CNC,B,Aluminum,264,3,5,4,30.0,Evening,Sun,612.8,74.74
J01469,Lathe,C,Plastic,193,14,1,4,25.6,Evening,Wed,250.9,20.63
J01470,Assembly,C,Plastic,130,2,2,5,29.3,Evening,Wed,181.4,9.68
J01471,Assembly,A,Steel,357,14,1,3,21.7,Evening,Mon,528.5,34.31
J01472,Press,D,Composite,167,2,4,7,24.9,Evening,Sun,261.3,41.27
J01473,CNC,D,Plastic,294,3,4,10,26.0,Night,Wed,705.8,79.14
J01474,Lathe,B,Composite,108,3,1,8,37.8,Night,Thu,270.2,25.08
J01475,Assembly,D,Composite,109,0,3,7,31.5,Morning,Sat,227.5,14.98
J01476,Assembly,D,Aluminum,80,6,2,7,15.9,Morning,Sun,129.3,8.14
J01477,Assembly,A,Composite,214,11,5,7,32.0,Morning,Mon,428.3,27.49
J01478,Welding,C,Aluminum,151,13,2,6,27.6,Evening,Tue,410.1,80.52
J01479,Press,D,Composite,73,0,4,1,27.7,Evening,Sun,124.6,19.96
J01480,Welding,A,Composite,94,5,5,3,26.2,Evening,Sun,331.5,69.9
J01481,Lathe,D,Composite,348,11,1,5,26.6,Evening,Sun,738.8,64.36
J01482,Assembly,D,Steel,230,7,2,2,21.0,Night,Mon,442.7,29.83
J01483,Assembly,A,Plastic,30,5,3,4,26.9,Morning,Sat,64.0,4.04
J01484,CNC,A,Steel,308,0,1,6,30.8,Evening,Thu,913.8,127.23
J01485,Assembly,E,Composite,96,13,3,3,29.1,Morning,Wed,158.3,10.62
J01486,Welding,C,Aluminum,129,0,3,1,33.5,Evening,Thu,386.6,76.45
J01487,CNC,E,Plastic,475,5,4,8,23.5,Morning,Tue,916.4,101.54
J01488,Assembly,A,Steel,228,3,2,7,30.7,Night,Wed,471.7,31.63
J01489,CNC,A,Steel,320,10,3,1,26.3,Morning,Tue,805.5,123.17
J01490,Press,D,Plastic,439,2,4,8,26.4,Evening,Wed,477.6,68.68
J01491,Press,B,Steel,124,6,5,5,30.2,Morning,Sat,203.2,36.74
J01492,CNC,A,Steel,293,6,5,7,32.2,Night,Thu,909.2,123.56
J01493,Lathe,B,Composite,264,8,4,4,29.1,Morning,Mon,510.1,46.11
J01494,Lathe,C,Aluminum,222,12,3,5,23.8,Evening,Sat,400.0,34.88
J01495,CNC,C,Aluminum,396,12,2,7,23.6,Night,Tue,945.1,126.04
J01496,Press,D,Aluminum,69,5,5,5,31.4,Morning,Fri,129.5,23.08
J01497,Press,D,Aluminum,378,3,2,10,32.6,Evening,Sun,522.7,77.73
J01498,Lathe,C,Aluminum,286,14,3,10,24.6,Evening,Sat,516.0,46.17
J01499,Welding,B,Aluminum,178,14,2,1,33.5,Morning,Sat,415.7,71.21
J01500,CNC,A,Plastic,374,14,5,2,26.4,Morning,Sat,623.7,69.95
J01501,Press,E,Plastic,290,5,3,9,28.0,Morning,Tue,312.9,45.74
J01502,Lathe,B,Composite,248,6,4,8,30.2,Morning,Fri,547.4,48.14
J01503,Welding,B,Steel,264,12,2,7,29.1,Morning,Sun,756.0,163.03
J01504,CNC,A,Plastic,45,6,4,2,25.9,Night,Fri,110.3,13.75
J01505,Press,D,Steel,350,2,3,9,32.6,Evening,Sun,589.2,100.48
J01506,Lathe,D,Aluminum,53,13,1,9,25.2,Morning,Fri,107.2,9.77
J01507,Press,C,Plastic,285,2,4,8,19.2,Evening,Fri,318.9,42.72
J01508,Assembly,E,Steel,388,0,5,4,36.0,Morning,Sat,762.7,49.45
J01509,Press,E,Plastic,190,13,2,2,25.6,Morning,Fri,171.7,25.8
J01510,Assembly,D,Composite,290,11,1,6,32.6,Night,Sun,509.2,33.21
J01511,Lathe,D,Plastic,447,1,1,8,17.8,Night,Wed,808.4,59.66
J01512,Lathe,E,Aluminum,116,10,3,1,33.4,Evening,Fri,248.6,22.25
J01513,CNC,E,Aluminum,338,7,1,5,30.1,Evening,Mon,827.1,102.46
J01514,Welding,D,Steel,422,14,3,9,32.8,Morning,Fri,1395.5,271.42
J01515,CNC,A,Steel,429,12,2,10,29.4,Evening,Fri,1169.8,167.95
J01516,CNC,D,Aluminum,220,1,1,6,33.9,Morning,Sun,576.9,73.96
J01517,Welding,A,Aluminum,34,0,5,1,27.7,Evening,Tue,143.0,30.16
J01518,CNC,E,Composite,47,2,4,10,25.0,Morning,Tue,171.6,24.71
